1,27
2,31
3,28
4,22
5,20
6,17
7,28
8,30
9,39
10,33
11,20
12,21
13,18
14,11
15,20
16,21
17,13
18,19
19,23
20,25
21,17
22,17
23,5
24,2
25,5
26,1
27,0
28,1
29,1
30,3
31,0
32,2
33,17
34,23
35,27
36,25
37,26
38,30
39,32
40,25
41,19
42,20
43,10
44,10
45,8
46,3
47,1
48,0
49,0
50,0
51,5
52,2
53,0
54,5
55,11
56,11
57,3
58,0
59,0
60,5
61,13
62,13
63,11
64,21
65,9
66,8
67,16
68,20
69,16
70,15
71,14
72,16
73,15
74,20
75,29
76,27
77,20
78,15
79,8
80,1
81,0
82,0
83,0
84,0
85,2
86,1
87,0
88,0
89,3
90,2
91,0
92,0
93,0
94,0
95,4
96,0
97,7
98,14
99,12
100,7
101,2
102,0
103,0
104,0
105,1
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,3
114,3
115,1
116,7
117,22
118,20
119,11
120,6
121,23
122,35
123,39
124,34
125,29
126,19
127,9
128,0
129,0
130,1
131,0
132,0
133,0
134,1
135,1
136,3
137,0
138,4
139,0
140,0
141,0
142,5
143,7
144,6
145,0
146,0
147,1
148,3
149,0
150,0
151,7
152,9
153,10
154,8
155,8
156,9
157,3
158,0
159,0
160,0
161,0
162,4
163,2
164,0
165,0
166,6
167,16
168,14
169,11
170,13
171,3
172,2
173,0
174,11
175,19
176,24
177,30
178,34
179,31
180,24
181,18
182,20
183,14
184,14
185,13
186,19
187,36
188,24
189,20
190,17
191,24
192,31
193,34
194,40
195,46
196,44
197,37
198,27
199,18
200,37
201,31
202,32
203,24
204,23
205,30
206,33
207,29
208,28
209,26
210,22
211,34
212,38
213,39
214,42
215,56
216,76
217,86
218,102
219,99
220,94
221,84
222,88
223,70
224,52
225,47
226,33
227,23
228,23
229,19
230,13
231,4
232,17
233,19
234,10
235,13
236,7
237,15
238,19
239,16
240,13
241,9
242,12
243,12
244,13
245,12
246,16
247,28
248,23
249,24
250,20
251,14
252,10
253,9
254,11
255,12
256,13
257,11
258,9
259,14
260,18
261,14
262,14
263,25
264,28
265,9
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,4
274,9
275,8
276,8
277,9
278,9
279,10
280,9
281,12
282,14
283,9
284,9
285,14
286,21
287,23
288,20
289,16
290,15
291,12
292,11
293,10
294,3
295,0
296,0
297,1
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,4
308,22
309,22
310,29
311,37
312,30
313,24
314,18
315,17
316,19
317,27
318,31
319,27
320,33
321,34
322,34
323,39
324,37
325,31
326,16
327,12
328,11
329,9
330,2
331,0
332,0
333,0
334,0
335,6
336,23
337,20
338,23
339,21
340,19
341,18
342,12
343,8
344,3
345,0
346,0
347,0
348,3
349,3
350,4
351,8
352,3
353,3
354,0
355,0
356,0
357,0
358,12
359,11
360,5
361,6
362,0
363,0
364,1
365,0
