1,64
2,61
3,66
4,86
5,74
6,76
7,85
8,75
9,78
10,66
11,99
12,138
13,149
14,149
15,167
16,138
17,127
18,129
19,121
20,108
21,97
22,101
23,83
24,81
25,83
26,73
27,72
28,63
29,67
30,60
31,64
32,70
33,77
34,89
35,106
36,100
37,120
38,125
39,103
40,107
41,124
42,123
43,111
44,119
45,113
46,112
47,119
48,110
49,104
50,89
51,82
52,83
53,102
54,95
55,127
56,144
57,164
58,152
59,152
60,181
61,145
62,134
63,119
64,117
65,133
66,146
67,157
68,160
69,146
70,145
71,141
72,132
73,117
74,109
75,112
76,112
77,95
78,129
79,155
80,160
81,151
82,178
83,205
84,215
85,184
86,183
87,171
88,159
89,151
90,173
91,174
92,229
93,200
94,188
95,169
96,141
97,120
98,108
99,105
100,103
101,101
102,104
103,118
104,131
105,111
106,116
107,121
108,109
109,95
110,107
111,130
112,152
113,162
114,177
115,183
116,156
117,133
118,123
119,133
120,113
121,107
122,89
123,81
124,80
125,67
126,44
127,32
128,49
129,67
130,91
131,117
132,127
133,139
134,158
135,178
136,185
137,177
138,147
139,144
140,160
141,165
142,165
143,151
144,140
145,128
146,110
147,112
148,111
149,106
150,115
151,85
152,68
153,91
154,88
155,84
156,89
157,109
158,125
159,124
160,140
161,131
162,129
163,160
164,173
165,188
166,189
167,177
168,164
169,157
170,165
171,165
172,169
173,140
174,144
175,147
176,142
177,135
178,142
179,141
180,127
181,127
182,133
183,145
184,146
185,124
186,113
187,128
188,153
189,166
190,181
191,203
192,221
193,205
194,199
195,199
196,178
197,159
198,186
199,218
200,236
201,259
202,258
203,243
204,234
205,207
206,183
207,172
208,139
209,132
210,115
211,113
212,110
213,98
214,107
215,107
216,107
217,108
218,144
219,159
220,162
221,144
222,122
223,138
224,148
225,160
226,166
227,181
228,167
229,154
230,141
231,131
232,118
233,103
234,75
235,68
236,67
237,74
238,84
239,87
240,112
241,144
242,146
243,147
244,157
245,138
246,126
247,119
248,127
249,115
250,120
251,116
252,100
253,62
254,53
255,16
256,49
257,68
258,85
259,99
260,101
261,132
262,130
263,132
264,157
265,139
266,146
267,159
268,169
269,157
270,154
271,155
272,135
273,127
274,107
275,119
276,151
277,165
278,150
279,119
280,101
281,81
282,72
283,57
284,64
285,92
286,142
287,122
288,98
289,90
290,93
291,98
292,93
293,89
294,106
295,97
296,90
297,90
298,88
299,89
300,89
301,84
302,103
303,114
304,101
305,113
306,144
307,135
308,147
309,146
310,138
311,121
312,137
313,122
314,98
315,107
316,93
317,72
318,78
319,93
320,97
321,94
322,103
323,130
324,133
325,115
326,116
327,110
328,101
329,97
330,76
331,76
332,103
333,121
334,125
335,133
336,106
337,101
338,95
339,72
340,60
341,52
342,68
343,57
344,58
345,54
346,73
347,79
348,111
349,136
350,162
351,142
352,136
353,117
354,113
355,118
356,117
357,111
358,102
359,106
360,106
361,115
362,124
363,117
364,119
365,118
366,93
