1,28
2,26
3,21
4,17
5,13
6,16
7,4
8,12
9,17
10,18
11,31
12,41
13,42
14,56
15,60
16,65
17,59
18,59
19,51
20,49
21,46
22,32
23,22
24,26
25,30
26,23
27,22
28,20
29,20
30,21
31,24
32,21
33,18
34,11
35,15
36,21
37,33
38,35
39,34
40,42
41,46
42,52
43,56
44,52
45,42
46,50
47,43
48,44
49,37
50,32
51,26
52,22
53,20
54,14
55,10
56,10
57,4
58,2
59,1
60,1
61,8
62,5
63,9
64,10
65,11
66,20
67,31
68,37
69,46
70,41
71,43
72,44
73,43
74,36
75,28
76,27
77,26
78,25
79,25
80,29
81,29
82,34
83,43
84,36
85,24
86,17
87,12
88,7
89,3
90,9
91,13
92,24
93,30
94,35
95,39
96,31
97,27
98,26
99,30
100,24
101,15
102,24
103,32
104,36
105,34
106,30
107,27
108,28
109,24
110,24
111,16
112,15
113,11
114,4
115,10
116,12
117,20
118,32
119,37
120,36
121,38
122,37
123,44
124,42
125,40
126,42
127,35
128,43
129,57
130,75
131,77
132,73
133,60
134,51
135,41
136,39
137,31
138,20
139,18
140,11
141,13
142,21
143,22
144,24
145,30
146,38
147,40
148,36
149,42
150,42
151,49
152,51
153,35
154,33
155,49
156,63
157,69
158,73
159,71
160,69
161,67
162,57
163,50
164,31
165,33
166,41
167,44
168,43
169,32
170,30
171,36
172,34
173,25
174,10
175,5
176,3
177,1
178,4
179,10
180,31
181,63
182,84
183,109
184,114
185,118
186,101
187,91
188,77
189,75
190,65
191,49
192,47
193,41
194,42
195,28
196,22
197,12
198,2
199,0
200,1
201,1
202,0
203,3
204,13
205,14
206,14
207,16
208,13
209,22
210,37
211,48
212,70
213,68
214,67
215,51
216,51
217,47
218,40
219,43
220,42
221,36
222,21
223,22
224,25
225,20
226,27
227,28
228,25
229,20
230,25
231,46
232,45
233,47
234,41
235,44
236,42
237,45
238,41
239,51
240,47
241,45
242,34
243,28
244,18
245,15
246,11
247,10
248,10
249,8
250,13
251,23
252,32
253,39
254,44
255,49
256,51
257,47
258,42
259,39
260,41
261,38
262,26
263,18
264,17
265,18
266,19
267,18
268,19
269,21
270,19
271,17
272,16
273,7
274,7
275,8
276,8
277,18
278,21
279,19
280,16
281,14
282,9
283,11
284,10
285,12
286,5
287,10
288,11
289,9
290,11
291,10
292,12
293,8
294,8
295,4
296,1
297,0
298,0
299,1
300,1
301,1
302,5
303,8
304,17
305,21
306,19
307,9
308,5
309,15
310,19
311,24
312,10
313,3
314,0
315,0
316,6
317,14
318,23
319,23
320,29
321,28
322,26
323,33
324,35
325,31
326,28
327,27
328,25
329,20
330,13
331,13
332,15
333,15
334,33
335,49
336,54
337,61
338,56
339,50
340,38
341,23
342,26
343,28
344,35
345,38
346,37
347,38
348,38
349,38
350,31
351,25
352,27
353,37
354,39
355,37
356,36
357,38
358,48
359,40
360,52
361,54
362,47
363,45
364,46
365,37
