1,0
2,0
3,0
4,0
5,0
6,2
7,0
8,10
9,3
10,0
11,0
12,3
13,18
14,25
15,20
16,26
17,26
18,24
19,28
20,56
21,47
22,48
23,35
24,30
25,19
26,8
27,8
28,0
29,0
30,0
31,12
32,28
33,26
34,26
35,25
36,19
37,13
38,8
39,9
40,22
41,23
42,16
43,11
44,13
45,12
46,12
47,11
48,9
49,0
50,21
51,29
52,26
53,24
54,17
55,11
56,11
57,11
58,11
59,11
60,10
61,10
62,9
63,0
64,0
65,0
66,0
67,13
68,10
69,12
70,13
71,12
72,10
73,9
74,0
75,6
76,16
77,23
78,17
79,12
80,0
81,11
82,15
83,27
84,21
85,19
86,19
87,21
88,18
89,16
90,17
91,21
92,25
93,25
94,19
95,21
96,15
97,12
98,10
99,10
100,0
101,0
102,0
103,0
104,8
105,0
106,0
107,8
108,9
109,9
110,10
111,18
112,30
113,33
114,32
115,35
116,37
117,36
118,32
119,30
120,27
121,19
122,14
123,16
124,15
125,15
126,12
127,24
128,41
129,49
130,43
131,37
132,28
133,29
134,27
135,28
136,29
137,32
138,35
139,35
140,32
141,32
142,30
143,28
144,22
145,18
146,10
147,10
148,8
149,10
150,9
151,7
152,0
153,0
154,12
155,23
156,33
157,34
158,37
159,37
160,42
161,53
162,56
163,43
164,36
165,31
166,31
167,27
168,21
169,18
170,11
171,10
172,11
173,10
174,12
175,14
176,11
177,10
178,8
179,13
180,10
181,13
182,22
183,27
184,29
185,36
186,45
187,48
188,67
189,78
190,85
191,75
192,61
193,41
194,19
195,10
196,8
197,10
198,11
199,11
200,12
201,10
202,10
203,13
204,17
205,10
206,12
207,10
208,15
209,35
210,45
211,42
212,41
213,32
214,27
215,23
216,21
217,14
218,13
219,14
220,19
221,13
222,10
223,9
224,8
225,0
226,0
227,0
228,0
229,0
230,10
231,10
232,14
233,8
234,0
235,2
236,13
237,11
238,8
239,8
240,10
241,16
242,8
243,11
244,0
245,0
246,0
247,0
248,1
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,11
257,10
258,11
259,11
260,10
261,14
262,13
263,10
264,11
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,1
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,9
287,10
288,14
289,19
290,16
291,20
292,28
293,37
294,42
295,62
296,61
297,59
298,50
299,34
300,25
301,13
302,10
303,0
304,0
305,0
306,0
307,0
308,0
309,16
310,20
311,20
312,17
313,24
314,17
315,17
316,17
317,31
318,45
319,47
320,40
321,42
322,39
323,30
324,28
325,21
326,12
327,10
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,13
340,11
341,8
342,8
343,10
344,11
345,12
346,14
347,11
348,22
349,44
350,42
351,38
352,29
353,14
354,11
355,15
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
